ORIS Code,Fuel,FuelSimplified,Category,Generation,CarbonDioxide,AnnualCapacity,CapFactor,Lat,Lon,Name,State,popup,,,,,,,,Fuel Category,Simplification,https://www.eia.gov/survey/form/eia_860/instructions.pdf,
54646,RFO,Petroleum,EXCLUDE,1324166,930108.63,2624540.4,0.504532527,21.3,-158.1,Kalaeloa Cogen Plant,Hawaii,Plant Name =  Kalaeloa Cogen Plant  Fuel Type =  RFO  CPP Category =  EXCLUDE,,,,,,,,,,,
54647,WND,Wind,EXCLUDE,51864,0,251584.2,0.206149671,35.05,-118.26,TPC Windfarms LLC,California,Plant Name =  TPC Windfarms LLC  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
54650,WND,Wind,EXCLUDE,57436,0,163924.2,0.350381457,33.92,-116.56,Swanmill Windfarm I,California,Plant Name =  Swanmill Windfarm I  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
54653,WAT,Hydro,EXCLUDE,1633,0,9642.6,0.169352664,39.56,-121.3,Kanaka,California,Plant Name =  Kanaka  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54654,WAT,Hydro,EXCLUDE,8450,0,42953.4,0.196724823,40.09,-123.51,Kekawaka Power House,California,Plant Name =  Kekawaka Power House  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54655,WAT,Hydro,EXCLUDE,12638.01,0,39447,0.320379497,36.58,-79.43,Schoolfield Dam,Virginia,Plant Name =  Schoolfield Dam  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54656,BLQ,Biomass,EXCLUDE,412613.26,2801403.51,539109,0.765361476,34.35,-78.21,International Paper Riegelwood Mill,North Carolina,Plant Name =  International Paper Riegelwood Mill  Fuel Type =  BLQ  CPP Category =  EXCLUDE,,,,,,,,,,,
54657,NG,Natural Gas,EXCLUDE,58630.68,107570.73,175320,0.334420945,41.62,-72.04,Versailles Mill,Connecticut,Plant Name =  Versailles Mill  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54658,NG,Natural Gas,NGCC,921626.44,455463.33,1520901,0.605973985,28.05,-81.81,Auburndale Power Partners,Florida,Plant Name =  Auburndale Power Partners  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
54663,LFG,Biomass,EXCLUDE,22743,23825.08,80647.2,0.282006071,43.24,-70.97,Turnkey Landfill Gas Recovery,New Hampshire,Plant Name =  Turnkey Landfill Gas Recovery  Fuel Type =  LFG  CPP Category =  EXCLUDE,,,,,,,,,,,
54665,GEO,Geothermal,EXCLUDE,82380,0,159541.2,0.51635565,39.4,-119.75,Steamboat II,Nevada,Plant Name =  Steamboat II  Fuel Type =  GEO  CPP Category =  EXCLUDE,,,,,,,,,,,
54666,GEO,Geothermal,EXCLUDE,92340,0,159541.2,0.578784665,39.4,-119.75,Steamboat III,Nevada,Plant Name =  Steamboat III  Fuel Type =  GEO  CPP Category =  EXCLUDE,,,,,,,,,,,
54667,NG,Natural Gas,EXCLUDE,206.25,248.15,889749,0.000231807,32.7,-108.12,Chino Mines,New Mexico,Plant Name =  Chino Mines  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54668,WAT,Hydro,EXCLUDE,57156,0,78894,0.724465739,44.06,-111.35,Falls River Hydro,Idaho,Plant Name =  Falls River Hydro  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54674,WAT,Hydro,EXCLUDE,3699.99,0,10519.2,0.351736824,46.38,-115.95,Ford Hydro LP,Idaho,Plant Name =  Ford Hydro LP  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54676,NG,Natural Gas,NGCC,2302324,1537669.21,4364591.4,0.527500467,28.98,-95.34,Oyster Creek Unit VIII,Texas,Plant Name =  Oyster Creek Unit VIII  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
54677,PC,Coal,EXCLUDE,51419.24,343127.08,403236,0.127516492,29.93,-89.98,CII Carbon LLC,Louisiana,Plant Name =  CII Carbon LLC  Fuel Type =  PC  CPP Category =  EXCLUDE,,,,,,,,,,,
54678,WAT,Hydro,EXCLUDE,679944,0,1683072,0.403989847,31.09,-91.62,Sidney A Murray Jr Hydroelectric,Louisiana,Plant Name =  Sidney A Murray Jr Hydroelectric  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54679,WAT,Hydro,EXCLUDE,8664,0,30681,0.282389753,40.01,-105.33,Boulder City Lakewood Hydro,Colorado,Plant Name =  Boulder City Lakewood Hydro  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54680,WAT,Hydro,EXCLUDE,8664,0,26298,0.329454711,40.01,-105.33,Boulder City Betasso Hydro Plant,Colorado,Plant Name =  Boulder City Betasso Hydro Plant  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54681,WND,Wind,EXCLUDE,14324,0,63991.8,0.22384118,33.96,-116.54,Difwind Farms Ltd I,California,Plant Name =  Difwind Farms Ltd I  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
54682,WND,Wind,EXCLUDE,7127,0,48213,0.147823201,33.96,-116.54,Difwind Farms Ltd II,California,Plant Name =  Difwind Farms Ltd II  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
54685,WND,Wind,EXCLUDE,8381,0,102562.2,0.081716266,33.92,-116.56,Difwind Farms Ltd V,California,Plant Name =  Difwind Farms Ltd V  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
54686,WND,Wind,EXCLUDE,43359,0,237558.6,0.182519176,35.05,-118.17,Difwind Farms Ltd VI,California,Plant Name =  Difwind Farms Ltd VI  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
54687,WND,Wind,EXCLUDE,12141,0,131490,0.092334018,35.05,-118.17,Difwind Farms Ltd VIII,California,Plant Name =  Difwind Farms Ltd VIII  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
54689,GEO,Geothermal,EXCLUDE,320773,0,547875,0.58548574,32.71,-115.52,Heber Geothermal,California,Plant Name =  Heber Geothermal  Fuel Type =  GEO  CPP Category =  EXCLUDE,,,,,,,,,,,
54690,BIT,Coal,EXCLUDE,41423.85,127024.45,76264.2,0.543162454,43.61,-116.58,Amalgamated Sugar LLC Nampa,Idaho,Plant Name =  Amalgamated Sugar LLC Nampa  Fuel Type =  BIT  CPP Category =  EXCLUDE,,,,,,,,,,,
54693,NG,Natural Gas,EXCLUDE,52995.96,34675.26,603100.8,0.087872475,39.99,-76.68,York Generation Company LLC,Pennsylvania,Plant Name =  York Generation Company LLC  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54694,NG,Natural Gas,NGCC,83912,45946.35,548751.6,0.152914361,32.73,-114.65,Yuma Cogeneration Associates,Arizona,Plant Name =  Yuma Cogeneration Associates  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
54707,NG,Natural Gas,EXCLUDE,27963,24497.07,35940.6,0.778033756,40.63,-74.94,Hunterdon Cogen Facility,New Jersey,Plant Name =  Hunterdon Cogen Facility  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54708,NG,Natural Gas,EXCLUDE,32354.7,28424.62,35940.6,0.900227041,40.87,-74.19,Montclair Cogen Facility,New Jersey,Plant Name =  Montclair Cogen Facility  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54721,WAT,Hydro,EXCLUDE,93444,0,171813.6,0.543868471,44.72,-121.25,Warm Springs Power Enterprises,Oregon,Plant Name =  Warm Springs Power Enterprises  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54724,GEO,Geothermal,EXCLUDE,94110,0,420768,0.223662446,32.79,-115.25,Ormesa II,California,Plant Name =  Ormesa II  Fuel Type =  GEO  CPP Category =  EXCLUDE,,,,,,,,,,,
54729,WAT,Hydro,EXCLUDE,7646,0,20161.8,0.379232013,40.11,-108.71,Taylor Draw Hydroelectric Facility,Colorado,Plant Name =  Taylor Draw Hydroelectric Facility  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54730,NG,Natural Gas,EXCLUDE,17340,16957.04,29804.4,0.581793292,30.4,-88.13,Shell Offshore Yellowhammer,Alabama,Plant Name =  Shell Offshore Yellowhammer  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54746,MSW,Biomass,EXCLUDE,342523,569830.7,467227.8,0.733096361,40.16,-74.77,Wheelabrator Falls,Pennsylvania,Plant Name =  Wheelabrator Falls  Fuel Type =  MSW  CPP Category =  EXCLUDE,,,,,,,,,,,
54748,NG,Natural Gas,EXCLUDE,260282,227580.26,333108,0.781374209,29.98,-93.95,Port Neches Plant,Texas,Plant Name =  Port Neches Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54749,NG,Natural Gas,NGCC,190913,100059.42,450572.4,0.423712149,33.12,-117.1,Goal Line LP,California,Plant Name =  Goal Line LP  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
54750,WND,Wind,EXCLUDE,14141,0,60485.4,0.233791956,35.07,-118.34,Coram Tehachapi,California,Plant Name =  Coram Tehachapi  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
54751,WDS,Biomass,EXCLUDE,106173,193333.96,346257,0.306630624,43.09,-83.67,Genesee Power Station LP,Michigan,Plant Name =  Genesee Power Station LP  Fuel Type =  WDS  CPP Category =  EXCLUDE,,,,,,,,,,,
54752,WDS,Biomass,EXCLUDE,527303,1652703.26,678488.4,0.777173199,31.97,-87.48,Weyerhaeuser Pine Hill Operations,Alabama,Plant Name =  Weyerhaeuser Pine Hill Operations  Fuel Type =  WDS  CPP Category =  EXCLUDE,,,,,,,,,,,
54753,WAT,Hydro,EXCLUDE,5570.73,0,21038.4,0.264788672,42.65,-114.89,Lateral 10 Ventures,Idaho,Plant Name =  Lateral 10 Ventures  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54755,BIT,Coal,COALST,338606,381433.72,506674.8,0.668290588,36.44,-77.62,Roanoke Valley Energy Facility II,North Carolina,Plant Name =  Roanoke Valley Energy Facility II  Fuel Type =  BIT  CPP Category =  COALST,,,,,,,,,,,
54758,MSW,Biomass,EXCLUDE,110453,208540.9,127983.6,0.863024638,41.58,-72.04,Wheelabrator Lisbon,Connecticut,Plant Name =  Wheelabrator Lisbon  Fuel Type =  MSW  CPP Category =  EXCLUDE,,,,,,,,,,,
54761,NG,Natural Gas,NGCC,2285944,1010217.32,5445439.2,0.419790565,45.8,-119.37,Hermiston Generating Plant,Oregon,Plant Name =  Hermiston Generating Plant  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
54763,BLQ,Biomass,EXCLUDE,139489,1276475.12,736344,0.189434558,32.45,-87.98,Rock-Tenn Mill,Alabama,Plant Name =  Rock-Tenn Mill  Fuel Type =  BLQ  CPP Category =  EXCLUDE,,,,,,,,,,,
54768,NG,Natural Gas,EXCLUDE,347843,187776.54,403236,0.862628833,35.48,-119.03,Live Oak Cogen,California,Plant Name =  Live Oak Cogen  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54772,WAT,Hydro,EXCLUDE,67084,0,120970.8,0.554547048,43.3,-73.64,South Glens Falls Hydroelectric,New York,Plant Name =  South Glens Falls Hydroelectric  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54775,BIT,Coal,EXCLUDE,36610.49,261233.24,269116.2,0.136039711,41.66,-91.54,University of Iowa Main Power Plant,Iowa,Plant Name =  University of Iowa Main Power Plant  Fuel Type =  BIT  CPP Category =  EXCLUDE,,,,,,,,,,,
54780,NG,Natural Gas,EXCLUDE,278338.14,314651.59,771408,0.360818322,40.11,-88.24,University of Illinois Abbott Power Plt,Illinois,Plant Name =  University of Illinois Abbott Power Plt  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54785,NG,Natural Gas,NGCC,867704.77,629555.99,1688331.6,0.513942149,39.94,-75.19,Grays Ferry Cogeneration,Pennsylvania,Plant Name =  Grays Ferry Cogeneration  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
54789,BLQ,Biomass,EXCLUDE,272408.3,1501523.49,358529.4,0.759793479,31.08,-87.11,Georgia-Pacific Brewton Mill,Alabama,Plant Name =  Georgia-Pacific Brewton Mill  Fuel Type =  BLQ  CPP Category =  EXCLUDE,,,,,,,,,,,
54790,NG,Natural Gas,EXCLUDE,32176,27747.08,36817.2,0.873939354,41.16,-87.85,CSL Behring LLC,Illinois,Plant Name =  CSL Behring LLC  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54793,WND,Wind,EXCLUDE,275556.01,0,998447.4,0.275984504,42.69,-95.41,Storm Lake 1,Iowa,Plant Name =  Storm Lake 1  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
54794,WND,Wind,EXCLUDE,58286,0,191975.4,0.303611817,44.27,-96.07,Buffalo Ridge Windplant WPP 1993,Minnesota,Plant Name =  Buffalo Ridge Windplant WPP 1993  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
54795,NG,Natural Gas,EXCLUDE,61661,108079.98,175320,0.351705453,39.27,-76.6,Domino Sugar Baltimore,Maryland,Plant Name =  Domino Sugar Baltimore  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54800,NG,Natural Gas,EXCLUDE,46935,30261.4,67498.2,0.695351876,36.83,-119.77,Saint Agnes Medical Center,California,Plant Name =  Saint Agnes Medical Center  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54801,WAT,Hydro,EXCLUDE,3128,0,10519.2,0.297361016,36.42,-79.95,Avalon/Mayo Hydropower,North Carolina,Plant Name =  Avalon/Mayo Hydropower  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54802,WDS,Biomass,EXCLUDE,788531,2531389.62,986175,0.799585266,32.18,-85.03,Mead Coated Board,Alabama,Plant Name =  Mead Coated Board  Fuel Type =  WDS  CPP Category =  EXCLUDE,,,,,,,,,,,
54805,NG,Natural Gas,NGCC,393347,191311.71,1560348,0.252089278,42.13,-71.51,Milford Power LP,Massachusetts,Plant Name =  Milford Power LP  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
54808,NG,Natural Gas,EXCLUDE,70542.01,49122.48,166554,0.423538372,40.79,-73.92,New York University Central Plant,New York,Plant Name =  New York University Central Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54809,NG,Natural Gas,EXCLUDE,6263.29,88500.85,131490,0.047633204,47.65,-122.3,University of Washington Power Plant,Washington,Plant Name =  University of Washington Power Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54812,WAT,Hydro,EXCLUDE,4936,0,12272.4,0.402203318,42.74,-114.16,Mile 28 Water Power Project,Idaho,Plant Name =  Mile 28 Water Power Project  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54814,NG,Natural Gas,EXCLUDE,256568,277817.72,1065945.6,0.24069521,36.74,-107.94,Milagro Cogeneration Plant,New Mexico,Plant Name =  Milagro Cogeneration Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54817,NG,Natural Gas,NGCC,880386.99,426133.38,2477271.6,0.355385736,32.4,-97.41,Johnson County,Texas,Plant Name =  Johnson County  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
54827,WAT,Hydro,EXCLUDE,26933,0,91166.4,0.295426824,19.71,-155.15,Wailuku River Hydroelectric,Hawaii,Plant Name =  Wailuku River Hydroelectric  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54829,NG,Natural Gas,EXCLUDE,50508,47460.4,92043,0.548743522,40.48,-74.45,Bristol Myers Squibb,New Jersey,Plant Name =  Bristol Myers Squibb  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54832,NG,Natural Gas,NGCC,676555.6,329880.85,2531620.8,0.267242077,38.67,-76.87,Panda Brandywine LP,Maryland,Plant Name =  Panda Brandywine LP  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
54844,NG,Natural Gas,NGCC,1288917,667150.2,2633306.4,0.489467158,38.12,-78.21,Gordonsville Energy LP,Virginia,Plant Name =  Gordonsville Energy LP  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
54850,WDS,Biomass,EXCLUDE,13605.22,78641.35,43830,0.310408852,37.32,-85.36,Cox Waste to Energy,Kentucky,Plant Name =  Cox Waste to Energy  Fuel Type =  WDS  CPP Category =  EXCLUDE,,,,,,,,,,,
54851,NG,Natural Gas,EXCLUDE,38042,49569.52,427780.8,0.088928722,43.02,-87.9,MMSD Jones Island Wastewater,Wisconsin,Plant Name =  MMSD Jones Island Wastewater  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54854,NG,Natural Gas,EXCLUDE,109547.01,77619.99,1946052,0.056291923,36.14,-115.03,Sun Peak Project,Nevada,Plant Name =  Sun Peak Project  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54855,NG,Natural Gas,EXCLUDE,25231.08,24359.26,30681,0.822368241,41.92,-87.79,Mars Snackfood US,Illinois,Plant Name =  Mars Snackfood US  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54860,WAT,Hydro,EXCLUDE,11785,0,32434.2,0.363351031,47.53,-121.7,Black Creek,Washington,Plant Name =  Black Creek  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54865,WAT,Hydro,EXCLUDE,9256,0,29804.4,0.310558173,43.23,-76.3,Phoenix Hydro Project,New York,Plant Name =  Phoenix Hydro Project  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54867,BIT,Coal,EXCLUDE,32227,133255.75,54349.2,0.59296181,46.41,-86.64,Neenah Paper Munising Mill,Michigan,Plant Name =  Neenah Paper Munising Mill  Fuel Type =  BIT  CPP Category =  EXCLUDE,,,,,,,,,,,
54872,WAT,Hydro,EXCLUDE,1095,0,8766,0.124914442,33.69,-83.99,Milstead,Georgia,Plant Name =  Milstead  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54878,WAT,Hydro,EXCLUDE,4697,0,8766,0.535820214,44.34,-75.5,Cellu Tissue Natural Dam,New York,Plant Name =  Cellu Tissue Natural Dam  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54880,NG,Natural Gas,EXCLUDE,2980.17,3792.3,99932.4,0.02982186,33.27,-82.41,Kamin LLC Wrens Plant,Georgia,Plant Name =  Kamin LLC Wrens Plant  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54887,DFO,Petroleum,EXCLUDE,652,969.55,77140.8,0.008452077,35.67,-77.36,DSM Pharmaceuticals,North Carolina,Plant Name =  DSM Pharmaceuticals  Fuel Type =  DFO  CPP Category =  EXCLUDE,,,,,,,,,,,
54894,WAT,Hydro,EXCLUDE,331086.99,0,953740.8,0.347145671,35.42,-80.09,Narrows,North Carolina,Plant Name =  Narrows  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54894,WAT,Hydro,EXCLUDE,86095,0,953740.8,0.090270858,39.24,-121.27,Narrows,California,Plant Name =  Narrows  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54894,WAT,Hydro,EXCLUDE,27708.99,0,953740.8,0.029052957,34.15,-93.72,Narrows,Arkansas,Plant Name =  Narrows  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54895,WAT,Hydro,EXCLUDE,88470,0,275252.4,0.321414091,35.39,-80.08,Falls,North Carolina,Plant Name =  Falls  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54896,WAT,Hydro,EXCLUDE,98190,0,289278,0.339431274,35.6,-80.23,High Rock,North Carolina,Plant Name =  High Rock  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54897,WAT,Hydro,EXCLUDE,95933.01,0,368172,0.260565741,35.49,-80.18,Tuckertown,North Carolina,Plant Name =  Tuckertown  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54898,WAT,Hydro,EXCLUDE,115086,0,394470,0.291748422,35.45,-83.86,Santeetlah,North Carolina,Plant Name =  Santeetlah  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54899,WAT,Hydro,EXCLUDE,258750.03,0,1928520,0.13417026,35.45,-83.94,Cheoah,North Carolina,Plant Name =  Cheoah  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54900,WAT,Hydro,EXCLUDE,483708,0,1372755.6,0.352362795,35.49,-83.98,Calderwood,Tennessee,Plant Name =  Calderwood  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54901,WAT,Hydro,EXCLUDE,139430.01,0,436546.8,0.319393041,35.55,-84.05,Chilhowee,Tennessee,Plant Name =  Chilhowee  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54907,NG,Natural Gas,EXCLUDE,132588.12,121230.79,185839.2,0.713456149,42.36,-71.09,Mass Inst Tech Cntrl Utilities/Cogen Plt,Massachusetts,Plant Name =  Mass Inst Tech Cntrl Utilities/Cogen Plt  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54908,AB,Biomass,EXCLUDE,5543,88158.78,85906.8,0.064523414,46.61,-97.58,Enderlin,North Dakota,Plant Name =  Enderlin  Fuel Type =  AB  CPP Category =  EXCLUDE,,,,,,,,,,,
54909,WND,Wind,EXCLUDE,50812,0,327848.4,0.154986268,35.11,-118.31,Tehachapi Wind Resource II,California,Plant Name =  Tehachapi Wind Resource II  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
54912,NG,Natural Gas,EXCLUDE,806910,454119.52,876600,0.920499658,38.02,-122.11,Martinez Refining,California,Plant Name =  Martinez Refining  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54914,NG,Natural Gas,NGCC,1672161.96,958593.5,2822652,0.592408118,40.7,-73.98,Brooklyn Navy Yard Cogeneration,New York,Plant Name =  Brooklyn Navy Yard Cogeneration  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
54915,NG,Natural Gas,NGCC,1050504,568477.44,1350840.6,0.777666884,43.94,-86.43,Michigan Power LP,Michigan,Plant Name =  Michigan Power LP  Fuel Type =  NG  CPP Category =  NGCC,,,,,,,,,,,
54918,NG,Natural Gas,EXCLUDE,41063,31805.49,42076.8,0.975905962,32.39,-90.91,Ergon Refining Vicksburg,Mississippi,Plant Name =  Ergon Refining Vicksburg  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54931,WND,Wind,EXCLUDE,122925,0,410248.8,0.299635246,35.07,-118.32,Ridgetop,California,Plant Name =  Ridgetop  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
54933,NG,Natural Gas,EXCLUDE,2116,1954.66,41200.2,0.051358974,42.32,-89.04,Mondelez Global LLC,Illinois,Plant Name =  Mondelez Global LLC  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54935,MSW,Biomass,EXCLUDE,1515.14,141173.64,10519.2,0.144035668,39.4,-76.32,Harford Waste to Energy Facility,Maryland,Plant Name =  Harford Waste to Energy Facility  Fuel Type =  MSW  CPP Category =  EXCLUDE,,,,,,,,,,,
54936,NG,Natural Gas,EXCLUDE,21000,188824.5,22791.6,0.921392092,32.58,-116.93,Richard J Donovan Correctional Facility,California,Plant Name =  Richard J Donovan Correctional Facility  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54945,MSW,Biomass,EXCLUDE,391170,778787.54,788940,0.495817172,41.75,-72.65,CT Resource Rec Authority Facility,Connecticut,Plant Name =  CT Resource Rec Authority Facility  Fuel Type =  MSW  CPP Category =  EXCLUDE,,,,,,,,,,,
54950,NG,Natural Gas,EXCLUDE,5010.05,4391.89,96426,0.05195746,44.05,-123.07,Univ of Oregon Central Power Station,Oregon,Plant Name =  Univ of Oregon Central Power Station  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54953,WAT,Hydro,EXCLUDE,191016,0,385704,0.495239873,43.3,-73.6,Hudson Falls Hydroelectric Project,New York,Plant Name =  Hudson Falls Hydroelectric Project  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54965,BIT,Coal,EXCLUDE,8922.06,72254.7,34187.4,0.260975096,42.82,-82.49,Cargill Salt,Michigan,Plant Name =  Cargill Salt  Fuel Type =  BIT  CPP Category =  EXCLUDE,,,,,,,,,,,
54966,WND,Wind,EXCLUDE,13191,0,262980,0.050159708,31.73,-104.75,West Texas Windplant,Texas,Plant Name =  West Texas Windplant  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
54969,WAT,Hydro,EXCLUDE,13581,0,26298,0.516427105,41.85,-89.48,Dixon Hydroelectric Dam,Illinois,Plant Name =  Dixon Hydroelectric Dam  Fuel Type =  WAT  CPP Category =  EXCLUDE,,,,,,,,,,,
54970,NG,Natural Gas,EXCLUDE,44439.08,45309.89,71004.6,0.625861986,40.68,-74.23,Merck Sharp & Dohme Cogen Facility,New Jersey,Plant Name =  Merck Sharp & Dohme Cogen Facility  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54974,WDS,Biomass,EXCLUDE,23995,96767.6,63115.2,0.380177834,41.52,-84.29,Sauder Power Plant,Ohio,Plant Name =  Sauder Power Plant  Fuel Type =  WDS  CPP Category =  EXCLUDE,,,,,,,,,,,
54975,NG,Natural Gas,EXCLUDE,32791,26821.86,41200.2,0.795894195,32.16,-106.45,New Mexico State University,New Mexico,Plant Name =  New Mexico State University  Fuel Type =  NG  CPP Category =  EXCLUDE,,,,,,,,,,,
54979,WND,Wind,EXCLUDE,67387,0,300673.8,0.22411996,32.29,-101.45,Big Spring Wind Power Facility,Texas,Plant Name =  Big Spring Wind Power Facility  Fuel Type =  WND  CPP Category =  EXCLUDE,,,,,,,,,,,
54984,LFG,Biomass,EXCLUDE,27864,25828.32,39447,0.706365503,36.19,-80.29,Salem Energy Systems LLC,North Carolina,Plant Name =  Salem Energy Systems LLC  Fuel Type =  LFG  CPP Category =  EXCLUDE,,,,,,,,,,,
54995,BFG,Natural Gas,EXCLUDE,427414,547091.44,717935.4,0.595337686,41.68,-87.42,Indiana Harbor E 5 AC Station,Indiana,Plant Name =  Indiana Harbor E 5 AC Station  Fuel Type =  BFG  CPP Category =  EXCLUDE,,,,,,,,,,,
54996,GEO,Geothermal,EXCLUDE,304390,0,447066,0.680861439,33.16,-115.64,Salton Sea Power Gen Co - Unit 4,California,Plant Name =  Salton Sea Power Gen Co - Unit 4  Fuel Type =  GEO  CPP Category =  EXCLUDE,,,,,,,,,,,
54998,MSW,Biomass,EXCLUDE,230427,643952.42,525960,0.438107461,36.81,-76.3,Wheelabrator Portsmouth,Virginia,Plant Name =  Wheelabrator Portsmouth  Fuel Type =  MSW  CPP Category =  EXCLUDE,,,,,,,,,,,
