YEAR,EIA Plant Id,Plant Name,Plant State,Sector,Sector Name,North American Industiral Classification System (NAICS) Code,"Combined Heat And Power Status (Y = Chp, N= Non-Chp)",Reporting Frequency (Annual Or Monthly),Nameplate Capacity (MW),Annual capacity (actual/nameplate)
2012,542,Cos Cob,CT,2,NAICS-22 Non-Cogen,22,N,A,115,0.00
2012,544,Devon Station,CT,2,NAICS-22 Non-Cogen,22,N,M,222.6,0.00
2012,546,Montville Station,CT,2,NAICS-22 Non-Cogen,22,N,M,495.3,0.01
2012,547,Northfield Mountain,MA,2,NAICS-22 Non-Cogen,22,N,M,940,-0.03
2012,548,NRG Norwalk Harbor,CT,2,NAICS-22 Non-Cogen,22,N,M,342.7,0.01
2012,550,Kettle Falls Generating Station,WA,1,Electric Utility,22,N,M,57.9,0.41
2012,551,Scotland Dam,CT,2,NAICS-22 Non-Cogen,22,N,A,2,0.29
2012,552,Shepaug,CT,2,NAICS-22 Non-Cogen,22,N,A,37.2,0.28
2012,553,Stevenson,CT,2,NAICS-22 Non-Cogen,22,N,A,30.5,0.27
2012,554,Taftville,CT,2,NAICS-22 Non-Cogen,22,N,A,1.6,0.26
2012,557,Tunnel,CT,2,NAICS-22 Non-Cogen,22,N,A,20.5,0.04
2012,559,Rainbow,CT,1,Electric Utility,22,N,A,8,0.34
2012,560,Falls Village,CT,2,NAICS-22 Non-Cogen,22,N,A,9,0.42
2012,561,Franklin Drive,CT,2,NAICS-22 Non-Cogen,22,N,A,21.8,0.00
2012,562,Middletown,CT,2,NAICS-22 Non-Cogen,22,N,M,786.4,0.03
2012,563,South Meadow,CT,2,NAICS-22 Non-Cogen,22,N,A,167.2,0.00
2012,564,Stanton Energy Center,FL,1,Electric Utility,22,N,M,1262,0.40
2012,565,Torrington Terminal,CT,2,NAICS-22 Non-Cogen,22,N,A,21.8,0.00
2012,566,Millstone,CT,2,NAICS-22 Non-Cogen,22,N,M,909.9,2.14
2012,568,Bridgeport Station,CT,2,NAICS-22 Non-Cogen,22,N,M,581.6,0.02
2012,579,Central Hudson High Falls,NY,1,Electric Utility,22,N,A,3.2,0.13
2012,581,North Main Street,CT,1,Electric Utility,22,N,A,19,0.00
2012,583,Tenth Street,CT,1,Electric Utility,22,N,A,1.4,0.24
2012,584,Navajo Dam,NM,1,Electric Utility,22,N,A,30,0.47
2012,585,Drop 1,CA,1,Electric Utility,22,N,A,5.7,0.42
2012,586,East Highline,CA,1,Electric Utility,22,N,A,2.4,0.02
2012,589,J C McNeil,VT,1,Electric Utility,22,N,M,59.5,0.43
2012,591,Christiana,DE,2,NAICS-22 Non-Cogen,22,N,A,52,0.00
2012,592,Delaware City 10,DE,2,NAICS-22 Non-Cogen,22,N,A,18.5,0.00
2012,593,Edge Moor,DE,3,NAICS-22 Cogen,22,Y,M,710.3,0.17
2012,594,Indian River Generating Station,DE,2,NAICS-22 Non-Cogen,22,N,M,640.9,0.25
2012,597,West Station,DE,2,NAICS-22 Non-Cogen,22,N,A,20,0.00
2012,599,McKee Run,DE,2,NAICS-22 Non-Cogen,22,N,A,151.2,0.02
2012,602,Brandon Shores,MD,2,NAICS-22 Non-Cogen,22,N,M,1370,0.41
2012,603,Benning,DC,2,NAICS-22 Non-Cogen,22,N,M,580,0.00
2012,604,Buzzard Point,DC,2,NAICS-22 Non-Cogen,22,N,M,270,0.00
2012,607,Fredonia,WA,1,Electric Utility,22,N,M,376,0.01
2012,610,Cutler,FL,1,Electric Utility,22,N,A,236.5,0.00
2012,612,Fort Myers,FL,1,Electric Utility,22,N,M,2827.5,0.37
2012,613,Lauderdale,FL,1,Electric Utility,22,N,M,1863.2,0.27
2012,617,Port Everglades,FL,1,Electric Utility,22,N,M,1214.4,0.10
2012,620,Sanford,FL,1,Electric Utility,22,N,M,2377.8,0.47
2012,621,Turkey Point,FL,1,Electric Utility,22,N,M,2028,0.83
2012,622,South Fork Tolt,WA,1,Electric Utility,22,N,A,16.8,0.43
2012,624,Avon Park,FL,1,Electric Utility,22,N,A,67.4,0.00
2012,625,Upper Mechanicville,NY,1,Electric Utility,22,N,A,16.4,0.55
2012,626,Oak Flat,CA,1,Electric Utility,22,N,A,1.4,0.24
2012,627,Bayboro,FL,1,Electric Utility,22,N,M,226.8,0.00
2012,628,Crystal River,FL,1,Electric Utility,22,N,M,2442.7,0.47
2012,629,G E Turner,FL,1,Electric Utility,22,N,A,180.8,0.01
2012,630,Higgins,FL,1,Electric Utility,22,N,A,153.2,0.00
2012,632,Newcastle,CA,1,Electric Utility,22,N,A,12.7,0.08
2012,634,P L Bartow,FL,1,Electric Utility,22,N,M,1475.8,0.53
2012,637,Rio Pinar,FL,1,Electric Utility,22,N,A,19.2,0.00
2012,638,Suwannee River,FL,1,Electric Utility,22,N,M,330.6,0.18
2012,641,Crist,FL,1,Electric Utility,22,N,M,1135.1,0.28
2012,642,Scholz,FL,1,Electric Utility,22,N,A,98,0.00
2012,643,Lansing Smith,FL,1,Electric Utility,22,N,M,1001.5,0.53
2012,645,Big Bend,FL,1,Electric Utility,22,N,M,1884.5,0.58
2012,649,Vogtle,GA,1,Electric Utility,22,N,M,1160,1.92
2012,650,Kensico,NY,1,Electric Utility,22,N,A,3,0.06
2012,663,Deerhaven Generating Station,FL,1,Electric Utility,22,N,M,471,0.24
2012,664,John R Kelly,FL,1,Electric Utility,22,N,M,220,0.27
2012,665,G W Ivey,FL,1,Electric Utility,22,N,A,43.8,0.04
2012,666,J D Kennedy,FL,1,Electric Utility,22,N,M,370,0.03
2012,667,Northside Generating Station,FL,1,Electric Utility,22,N,M,1407.1,0.19
2012,672,Hansel,FL,1,Electric Utility,22,N,A,0,#DIV/0!
2012,673,Tom G Smith,FL,1,Electric Utility,22,N,A,98.7,0.01
2012,675,Larsen Memorial,FL,1,Electric Utility,22,N,A,148.9,0.03
2012,676,C D McIntosh Jr,FL,1,Electric Utility,22,N,M,993.9,0.42
2012,678,W K Sanders,VT,1,Electric Utility,22,N,A,1.8,0.05
2012,679,Smith Street,FL,1,Electric Utility,22,N,A,12.5,0.00
2012,681,W E Swoope,FL,1,Electric Utility,22,N,A,5.1,0.00
2012,682,Kerckhoff 2,CA,1,Electric Utility,22,N,M,139.5,0.22
2012,683,Indian River Plant,FL,1,Electric Utility,22,N,M,342.8,0.00
2012,688,Arvah B Hopkins,FL,1,Electric Utility,22,N,M,696.4,0.23
2012,689,S O Purdom,FL,1,Electric Utility,22,N,M,327,0.37
2012,690,J Woodruff,FL,1,Electric Utility,22,N,A,43.5,0.38
2012,692,Medicine Bow,WY,1,Electric Utility,22,N,A,6.1,0.33
2012,693,Vero Beach Municipal Power Plant,FL,1,Electric Utility,22,N,A,158.4,0.02
2012,696,Marathon Generating Plant,FL,1,Electric Utility,22,N,A,22,0.00
2012,698,Trenton Peaking,MO,1,Electric Utility,22,N,A,13.5,0.00
2012,701,Barnett Shoals,GA,1,Electric Utility,22,N,A,0,#DIV/0!
2012,702,Bartletts Ferry,AL,1,Electric Utility,22,N,M,173,0.13
2012,703,Bowen,GA,1,Electric Utility,22,N,M,3540.4,0.31
2012,704,Burton,GA,1,Electric Utility,22,N,A,6,0.32
2012,706,Flint River,GA,1,Electric Utility,22,N,A,5.4,0.38
2012,707,Goat Rock,AL,1,Electric Utility,22,N,A,38.6,0.29
2012,708,Hammond,GA,1,Electric Utility,22,N,M,953,0.17
2012,709,Harllee Branch,GA,1,Electric Utility,22,N,M,1746.2,0.14
2012,710,Jack McDonough,GA,1,Electric Utility,22,N,M,2603.6,0.52
2012,711,Langdale,AL,1,Electric Utility,22,N,A,1,0.00
2012,712,Lloyd Shoals,GA,1,Electric Utility,22,N,A,14.4,0.22
2012,714,Toadtown,CA,1,Electric Utility,22,N,A,1.8,0.22
2012,715,McManus,GA,1,Electric Utility,22,N,M,644.3,0.00
2012,717,Morgan Falls,GA,1,Electric Utility,22,N,A,16.8,0.13
2012,718,Nacoochee,GA,1,Electric Utility,22,N,A,4.8,0.24
2012,719,North Highlands,GA,1,Electric Utility,22,N,A,29.6,0.23
2012,720,Oliver Dam,GA,1,Electric Utility,22,N,A,60,0.17
2012,722,Sinclair Dam,GA,1,Electric Utility,22,N,A,45,0.07
2012,723,Tallulah Falls,GA,1,Electric Utility,22,N,A,72,0.16
2012,724,Terrora,GA,1,Electric Utility,22,N,A,16,0.21
2012,725,Tugalo,GA,1,Electric Utility,22,N,A,44.8,0.18
2012,727,Mitchell,GA,1,Electric Utility,22,N,M,246.8,0.00
2012,728,Yates,GA,1,Electric Utility,22,N,M,1487.3,0.18
2012,729,Yonah,GA,1,Electric Utility,22,N,A,22.5,0.16
2012,732,Boulevard,GA,1,Electric Utility,22,N,A,46.8,0.00
2012,733,Kraft,GA,1,Electric Utility,22,N,M,352.4,0.20
2012,736,Stevens Creek,GA,1,Electric Utility,22,N,A,18.4,0.30
2012,745,Etiwanda,CA,1,Electric Utility,22,N,A,23.9,0.21
2012,748,Phillips,FL,1,Electric Utility,22,N,A,0,#DIV/0!
2012,751,Moccasin Low Head Hydro Project,CA,1,Electric Utility,22,N,A,2.9,0.06
2012,752,Lake Blackshear Project,GA,1,Electric Utility,22,N,A,17.2,0.13
2012,753,Crisp Plant,GA,1,Electric Utility,22,N,A,17.5,0.00
2012,754,Hartwell Lake,GA,1,Electric Utility,22,N,M,420,0.08
2012,757,Blue Ridge,GA,1,Electric Utility,22,N,A,23.5,0.06
2012,758,Nottely,GA,1,Electric Utility,22,N,A,15.9,0.12
2012,759,Buford,GA,1,Electric Utility,22,N,M,131.2,0.09
2012,760,Allatoona,GA,1,Electric Utility,22,N,M,44.3,0.17
2012,761,Walter F George,GA,1,Electric Utility,22,N,M,130,0.14
2012,762,Ponca,OK,1,Electric Utility,22,N,A,48,0.00
2012,764,Honolulu,HI,1,Electric Utility,22,N,M,104.4,0.05
2012,765,Kahe,HI,1,Electric Utility,22,N,M,609.7,0.56
2012,766,Waiau,HI,1,Electric Utility,22,N,M,474.6,0.25
2012,768,Waimea,HI,1,Electric Utility,22,N,A,7.5,0.02
2012,769,Kanoelehua,HI,1,Electric Utility,22,N,A,21,0.00
2012,771,Puueo,HI,1,Electric Utility,22,N,A,3.1,0.77
2012,772,W H Hill,HI,1,Electric Utility,22,N,A,37.1,0.53
2012,774,Waiau,HI,1,Electric Utility,22,N,A,1,0.90
2012,776,Sly Creek,CA,1,Electric Utility,22,N,A,12.1,0.27
2012,785,Kingsley,NE,1,Electric Utility,22,N,A,50,0.19
2012,788,East Barnet,VT,1,Electric Utility,22,N,A,2.2,0.29
2012,789,Orca,AK,1,Electric Utility,22,N,A,10.7,0.11
2012,790,Gem State,ID,1,Electric Utility,22,N,A,23.4,0.81
2012,791,Canyon,TX,1,Electric Utility,22,N,A,6,0.00
2012,792,Palaau Power,HI,1,Electric Utility,22,N,A,15.1,0.25
2012,794,Lewisville,TX,1,Electric Utility,22,N,A,2.8,0.00
2012,805,Charles E Monty,ME,2,NAICS-22 Non-Cogen,22,N,A,28.4,0.57
2012,808,Jarvis (Hinckley),NY,1,Electric Utility,22,N,A,9,0.30
2012,809,American Falls,ID,1,Electric Utility,22,N,A,92.4,0.44
2012,810,Bliss,ID,1,Electric Utility,22,N,A,75,0.56
2012,811,Brownlee,ID,1,Electric Utility,22,N,M,585.4,0.45
2012,812,C J Strike,ID,1,Electric Utility,22,N,A,82.8,0.64
2012,813,Cascade,ID,1,Electric Utility,22,N,A,12.4,0.49
2012,814,Clear Lake,ID,1,Electric Utility,22,N,A,2.5,0.77
2012,815,Lower Malad,ID,1,Electric Utility,22,N,A,13.5,0.89
2012,816,Lower Salmon,ID,1,Electric Utility,22,N,A,60,0.47
2012,817,Salmon Diesel,ID,1,Electric Utility,22,N,A,5,0.00
2012,818,Shoshone Falls,ID,1,Electric Utility,22,N,A,12.5,0.60
2012,819,Swan Falls,ID,1,Electric Utility,22,N,A,25,0.58
2012,820,Thousand Springs,ID,1,Electric Utility,22,N,A,6.8,0.95
2012,821,Twin Falls,ID,1,Electric Utility,22,N,A,52.7,0.36
2012,822,Upper Salmon A,ID,1,Electric Utility,22,N,A,18,0.65
2012,823,Upper Malad,ID,1,Electric Utility,22,N,A,8.3,0.84
2012,825,Ashton,ID,1,Electric Utility,22,N,A,6.8,0.03
2012,827,Grace,ID,1,Electric Utility,22,N,A,33,0.29
2012,829,Oneida,ID,1,Electric Utility,22,N,A,30,0.13
2012,831,Soda,ID,1,Electric Utility,22,N,A,14,0.16
2012,833,Cabinet Gorge,ID,1,Electric Utility,22,N,M,265.2,0.52
2012,835,Post Falls,ID,1,Electric Utility,22,N,A,14.5,0.65
2012,839,Scott Flat,CA,2,NAICS-22 Non-Cogen,22,N,A,1,0.48
2012,840,Dworshak,ID,1,Electric Utility,22,N,M,400,0.57
2012,841,City Power Plant,ID,1,Electric Utility,22,N,A,8,0.80
2012,843,Lower No 2,ID,1,Electric Utility,22,N,A,3,0.00
2012,844,Upper Power Plant,ID,1,Electric Utility,22,N,A,8,0.83
2012,846,Combie South,CA,2,NAICS-22 Non-Cogen,22,N,A,1.5,0.25
2012,850,Palisades,ID,1,Electric Utility,22,N,A,176.4,0.47
2012,851,Albeni Falls,ID,1,Electric Utility,22,N,A,42,0.52
2012,856,E D Edwards,IL,1,Electric Utility,22,N,M,780.3,0.64
2012,861,Coffeen,IL,2,NAICS-22 Non-Cogen,22,N,M,1005.4,0.57
2012,862,Grand Tower,IL,2,NAICS-22 Non-Cogen,22,N,M,647.3,0.22
2012,867,Crawford,IL,2,NAICS-22 Non-Cogen,22,N,M,597.4,0.24
2012,869,Dresden Generating Station,IL,2,NAICS-22 Non-Cogen,22,N,M,1009.3,1.67
2012,874,Joliet 9,IL,2,NAICS-22 Non-Cogen,22,N,M,360.4,0.29
2012,876,Kincaid Generation LLC,IL,2,NAICS-22 Non-Cogen,22,N,M,1319,0.44
2012,879,Powerton,IL,2,NAICS-22 Non-Cogen,22,N,M,1785.6,0.52
2012,880,Quad Cities Generating Station,IL,2,NAICS-22 Non-Cogen,22,N,M,1009.3,1.75
2012,883,Waukegan,IL,2,NAICS-22 Non-Cogen,22,N,M,793.7,0.48
2012,884,Will County,IL,2,NAICS-22 Non-Cogen,22,N,M,897.6,0.41
2012,886,Fisk Street,IL,2,NAICS-22 Non-Cogen,22,N,M,662.8,0.15
2012,887,Joppa Steam,IL,2,NAICS-22 Non-Cogen,22,N,M,1099.8,0.67
2012,889,Baldwin Energy Complex,IL,2,NAICS-22 Non-Cogen,22,N,M,1894.1,0.74
2012,891,Havana,IL,2,NAICS-22 Non-Cogen,22,N,M,488,0.63
2012,892,Hennepin Power Station,IL,2,NAICS-22 Non-Cogen,22,N,M,306.3,0.80
2012,894,Oglesby,IL,2,NAICS-22 Non-Cogen,22,N,A,70,0.00
2012,895,Stallings,IL,2,NAICS-22 Non-Cogen,22,N,A,95.2,0.00
2012,898,Wood River,IL,2,NAICS-22 Non-Cogen,22,N,M,500.1,0.63
2012,899,Moline,IL,1,Electric Utility,22,N,A,75.6,0.01
2012,902,Bottle Rock Power,CA,2,NAICS-22 Non-Cogen,22,N,A,55,0.15
2012,903,Rockton,IL,2,NAICS-22 Non-Cogen,22,N,A,1.1,0.55
2012,905,Alamo,CA,1,Electric Utility,22,N,A,19.6,0.17
2012,913,Venice,IL,1,Electric Utility,22,N,M,586,0.04
2012,917,Quincy Chute,WA,1,Electric Utility,22,N,A,9.4,0.40
2012,925,Hydro Plant No 3,UT,1,Electric Utility,22,N,A,2.8,0.19
2012,934,Breese,IL,1,Electric Utility,22,N,A,14.4,0.00
2012,935,Bushnell,IL,1,Electric Utility,22,N,A,10.8,0.00
2012,936,Carlyle,IL,1,Electric Utility,22,N,A,12.5,0.00
2012,937,Carmi,IL,1,Electric Utility,22,N,A,15.7,0.00
2012,940,Fairfield,IL,1,Electric Utility,22,N,A,7.5,0.00
2012,941,Farmer City,IL,1,Electric Utility,22,N,A,11.3,0.00
2012,943,Freeburg,IL,1,Electric Utility,22,N,A,15.7,0.00
2012,944,Geneseo,IL,1,Electric Utility,22,N,A,32.4,0.03
2012,946,Highland,IL,1,Electric Utility,22,N,A,17.6,0.00
2012,948,McLeansboro,IL,1,Electric Utility,22,N,A,9.2,0.00
2012,949,Marshall,IL,1,Electric Utility,22,N,A,16.9,0.00
2012,955,Peru,IL,1,Electric Utility,22,N,A,36.5,0.12
2012,956,C H Corn Hydroelectric Facility,FL,1,Electric Utility,22,N,A,12.2,0.06
2012,957,Princeton,IL,1,Electric Utility,22,N,A,37.9,0.00
2012,958,Rantoul,IL,1,Electric Utility,22,N,A,28.4,0.00
2012,959,Red Bud,IL,1,Electric Utility,22,N,A,15,0.00
2012,960,North Ninth Street,IL,1,Electric Utility,22,N,A,17.7,0.01
2012,961,South Main Street,IL,1,Electric Utility,22,N,A,5,0.00
2012,963,Dallman,IL,1,Electric Utility,22,N,M,667.7,0.33
2012,964,Lakeside,IL,1,Electric Utility,22,N,A,5.4,0.00
2012,965,Reynolds,IL,1,Electric Utility,22,N,A,17.5,0.00
2012,969,Sullivan,IL,1,Electric Utility,22,N,A,25.4,0.01
2012,971,Waterloo,IL,1,Electric Utility,22,N,A,24.8,0.00
2012,972,Winnetka,IL,1,Electric Utility,22,N,A,33.4,0.01
2012,976,Marion,IL,1,Electric Utility,22,N,M,422,0.47
2012,981,State Line Energy,IN,2,NAICS-22 Non-Cogen,22,N,M,0,#DIV/0!
2012,983,Clifty Creek,IN,1,Electric Utility,22,N,M,1303.8,0.52
2012,986,Elkhart,IN,1,Electric Utility,22,N,A,3.4,0.43
2012,987,Last Chance,ID,1,Electric Utility,22,N,A,1.7,0.26
2012,988,Tanners Creek,IN,1,Electric Utility,22,N,M,1100.1,0.29
2012,989,Twin Branch,IN,1,Electric Utility,22,N,A,4.8,0.52
2012,990,Harding Street,IN,1,Electric Utility,22,N,M,1197.5,0.36
2012,991,Eagle Valley,IN,1,Electric Utility,22,N,M,396.3,0.09
2012,992,CC Perry K,IN,3,NAICS-22 Cogen,22,Y,A,23.4,0.04
2012,994,AES Petersburg,IN,1,Electric Utility,22,N,M,2154.8,0.51
2012,995,Bailly,IN,1,Electric Utility,22,N,M,641,0.32
2012,996,Dean H Mitchell,IN,1,Electric Utility,22,N,A,16,0.00
2012,997,Michigan City,IN,1,Electric Utility,22,N,M,540,0.49
2012,998,Norway,IN,1,Electric Utility,22,N,A,7.3,0.15
2012,999,Oakdale,IN,1,Electric Utility,22,N,A,11.8,0.18
2012,1001,Cayuga,IN,1,Electric Utility,22,N,M,1193.4,0.46
2012,1002,Connersville,IN,1,Electric Utility,22,N,M,83.6,0.00
2012,1005,Markland,IN,1,Electric Utility,22,N,M,64.8,0.65
2012,1006,Miami Wabash,IN,1,Electric Utility,22,N,M,86.6,0.00
2012,1007,Noblesville,IN,1,Electric Utility,22,N,M,328,0.29
2012,1008,R Gallagher,IN,1,Electric Utility,22,N,M,300,0.09
2012,1010,Wabash River,IN,1,Electric Utility,22,N,M,868.3,0.21
2012,1011,Broadway,IN,1,Electric Utility,22,N,A,141.9,0.01
2012,1012,F B Culley,IN,1,Electric Utility,22,N,M,368.9,0.52
2012,1013,Northeast,IN,1,Electric Utility,22,N,A,22.2,0.00
2012,1016,Butler-Warner Generation Plant,NC,1,Electric Utility,22,N,M,303.4,0.01
2012,1020,Manti Lower,UT,1,Electric Utility,22,N,A,1.2,0.23
2012,1024,Crawfordsville,IN,1,Electric Utility,22,N,A,24.9,0.00
2012,1032,Logansport,IN,1,Electric Utility,22,N,A,61,0.26
2012,1037,Peru,IN,1,Electric Utility,22,N,A,36.3,0.00
2012,1038,Rensselaer City Light Plant,IN,1,Electric Utility,22,N,A,21.8,0.07
2012,1040,Whitewater Valley,IN,1,Electric Utility,22,N,A,93.9,0.03
2012,1043,Frank E Ratts,IN,1,Electric Utility,22,N,M,233.2,0.24
2012,1046,Dubuque,IA,1,Electric Utility,22,N,A,70.2,0.13
2012,1047,Lansing,IA,1,Electric Utility,22,N,M,314,0.41
2012,1048,Milton L Kapp,IA,1,Electric Utility,22,N,M,218.5,0.28
2012,1060,Duane Arnold Energy Center,IA,2,NAICS-22 Non-Cogen,22,N,M,679.5,0.73
2012,1067,Iowa Hydro LLC,IA,2,NAICS-22 Non-Cogen,22,N,A,1.2,0.53
2012,1068,Marshalltown,IA,1,Electric Utility,22,N,M,189,0.02
2012,1073,Prairie Creek,IA,1,Electric Utility,22,N,M,213.4,0.30
2012,1077,Sutherland,IA,1,Electric Utility,22,N,M,119.1,0.21
2012,1079,Coralville GT,IA,1,Electric Utility,22,N,A,72,0.00
2012,1081,Riverside,IA,1,Electric Utility,22,N,A,141,0.51
2012,1082,Walter Scott Jr Energy Center,IA,1,Electric Utility,22,N,M,1778.9,0.74
2012,1084,River Hills,IA,1,Electric Utility,22,N,A,128,0.00
2012,1091,George Neal North,IA,1,Electric Utility,22,N,M,1046,0.45
2012,1097,Merle Parr,IA,1,Electric Utility,22,N,A,36,0.00
2012,1104,Burlington,IA,1,Electric Utility,22,N,M,290.8,0.46
2012,1105,Centerville,IA,1,Electric Utility,22,N,M,60,0.00
2012,1109,Keokuk,IA,1,Electric Utility,22,N,A,124.8,0.69
2012,1120,Algona,IA,1,Electric Utility,22,N,A,16.1,0.00
2012,1121,Alta Municipal Utilities,IA,1,Electric Utility,22,N,A,2.1,0.00
2012,1122,Ames Electric Services Power Plant,IA,1,Electric Utility,22,N,A,108.8,0.34
2012,1123,Anita,IA,1,Electric Utility,22,N,A,2.9,0.00
2012,1124,Atlantic,IA,1,Electric Utility,22,N,A,15.3,0.00
2012,1125,Bancroft,IA,1,Electric Utility,22,N,A,4.5,0.00
2012,1126,Bellevue,IA,1,Electric Utility,22,N,A,8.6,0.00
2012,1127,Bloomfield,IA,1,Electric Utility,22,N,A,8.5,0.00
2012,1128,Brooklyn,IA,1,Electric Utility,22,N,A,2.3,0.00
2012,1129,Cascade,IA,1,Electric Utility,22,N,A,5.2,0.00
2012,1130,Gas Turbine,IA,1,Electric Utility,22,N,A,43.4,0.01
2012,1131,Streeter Station,IA,1,Electric Utility,22,N,A,51.5,0.03
2012,1132,Coggon,IA,1,Electric Utility,22,N,A,3.2,0.00
2012,1134,Corning,IA,1,Electric Utility,22,N,A,6.8,0.00
2012,1135,Dayton,IA,1,Electric Utility,22,N,A,1.8,0.00
2012,1137,Estherville,IA,1,Electric Utility,22,N,A,15.6,0.00
2012,1138,Forest City Light Plant,IA,1,Electric Utility,22,N,A,22,0.00
2012,1141,Gowrie,IA,1,Electric Utility,22,N,A,2.4,0.00
2012,1142,Graettinger,IA,1,Electric Utility,22,N,A,3.6,0.00
2012,1143,Grand Junction,IA,1,Electric Utility,22,N,A,1.7,0.00
2012,1144,Greenfield,IA,1,Electric Utility,22,N,A,6.1,0.00
2012,1145,Grundy Center City Light Plant,IA,1,Electric Utility,22,N,A,8.7,0.00
2012,1146,Harlan,IA,1,Electric Utility,22,N,A,3.4,0.00
2012,1149,Independence,IA,1,Electric Utility,22,N,A,21.9,0.00
2012,1150,Indianola,IA,1,Electric Utility,22,N,M,53.7,0.00
2012,1153,Lake Park,IA,1,Electric Utility,22,N,A,4,0.00
2012,1154,Lake Mills,IA,1,Electric Utility,22,N,A,18.5,0.00
2012,1155,Lamoni Municipal Utilities,IA,1,Electric Utility,22,N,A,10.5,0.00
2012,1156,La Porte,IA,1,Electric Utility,22,N,A,5.5,0.00
2012,1157,Laurens,IA,1,Electric Utility,22,N,A,1.6,0.00
2012,1158,Lenox,IA,1,Electric Utility,22,N,A,4.1,0.00
2012,1160,Manning,IA,1,Electric Utility,22,N,A,7.9,0.00
2012,1162,Maquoketa 1,IA,1,Electric Utility,22,N,A,24.4,0.00
2012,1163,McGregor,IA,1,Electric Utility,22,N,A,2,0.00
2012,1164,Milford,IA,1,Electric Utility,22,N,A,6.5,0.00
2012,1165,Montezuma,IA,1,Electric Utility,22,N,A,9.8,0.00
2012,1166,Mt Pleasant,IA,1,Electric Utility,22,N,A,24,0.01
2012,1167,Muscatine Plant #1,IA,1,Electric Utility,22,N,M,293.5,0.26
2012,1168,New Hampton,IA,1,Electric Utility,22,N,A,26.5,0.00
2012,1169,Ogden,IA,1,Electric Utility,22,N,A,3.9,0.00
2012,1172,Osage,IA,1,Electric Utility,22,N,A,18.2,0.03
2012,1173,Ottumwa City of,IA,1,Electric Utility,22,N,A,3.2,0.23
2012,1175,Pella,IA,1,Electric Utility,22,N,A,0,#DIV/0!
2012,1176,Preston,IA,1,Electric Utility,22,N,A,3.2,0.00
2012,1177,Primghar,IA,1,Electric Utility,22,N,A,1.7,0.00
2012,1180,Rockford,IA,1,Electric Utility,22,N,A,2.9,0.00
2012,1181,Rock Rapids,IA,1,Electric Utility,22,N,A,2.5,0.00
2012,1184,Sibley One,IA,1,Electric Utility,22,N,A,5.2,0.01
2012,1186,Spencer,IA,1,Electric Utility,22,N,A,23.8,0.00
2012,1187,State Center,IA,1,Electric Utility,22,N,A,6.3,0.00
2012,1188,Story City,IA,1,Electric Utility,22,N,A,13.9,0.01
2012,1190,Stuart,IA,1,Electric Utility,22,N,A,2.8,0.00
2012,1191,Sumner,IA,1,Electric Utility,22,N,A,5.6,0.00
2012,1192,Traer Main,IA,1,Electric Utility,22,N,A,4.1,0.00
2012,1193,Villisca Municipal Power Plant,IA,1,Electric Utility,22,N,A,4,0.00
2012,1194,Vinton,IA,1,Electric Utility,22,N,A,16.9,0.00
2012,1198,Webster City,IA,1,Electric Utility,22,N,A,21.3,0.00
2012,1199,West Bend,IA,1,Electric Utility,22,N,A,4.2,0.00
2012,1200,West Liberty,IA,1,Electric Utility,22,N,A,16.5,0.00
2012,1201,Whittemore,IA,1,Electric Utility,22,N,A,1.9,0.00
2012,1202,Wilton,IA,1,Electric Utility,22,N,A,9.2,0.00
2012,1203,Winterset,IA,1,Electric Utility,22,N,A,13.6,0.00
2012,1206,Summit Lake,IA,1,Electric Utility,22,N,A,84.8,0.04
2012,1217,Earl F Wisdom,IA,1,Electric Utility,22,N,M,143,0.01
2012,1218,Fair Station,IA,1,Electric Utility,22,N,A,62.5,0.20
2012,1224,Bird City,KS,1,Electric Utility,22,N,A,4,0.00
2012,1225,Colby,KS,1,Electric Utility,22,N,A,16,0.00
2012,1230,Cimarron River,KS,1,Electric Utility,22,N,A,65,0.32
2012,1233,Fort Dodge,KS,1,Electric Utility,22,N,M,149,0.32
2012,1235,Great Bend,KS,1,Electric Utility,22,N,A,81.6,0.20
2012,1239,Riverton,KS,1,Electric Utility,22,N,M,281.4,0.12
2012,1240,Gordon Evans Energy Center,KS,1,Electric Utility,22,N,M,904,0.08
2012,1241,La Cygne,KS,1,Electric Utility,22,N,M,1578,0.62
2012,1242,Murray Gill,KS,1,Electric Utility,22,N,M,349,0.05
2012,1243,Neosho,KS,1,Electric Utility,22,N,M,0,#DIV/0!
2012,1248,Hutchinson Energy Center,KS,1,Electric Utility,22,N,M,473.7,0.01
2012,1250,Lawrence Energy Center,KS,1,Electric Utility,22,N,M,566,0.61
2012,1251,Abilene Energy Center Combustion Turbine,KS,1,Electric Utility,22,N,M,77,0.00
2012,1252,Tecumseh Energy Center,KS,1,Electric Utility,22,N,M,232,0.59
2012,1258,Anthony,KS,1,Electric Utility,22,N,A,11.1,0.02
2012,1259,Ashland,KS,1,Electric Utility,22,N,A,4.8,0.02
2012,1260,Attica,KS,1,Electric Utility,22,N,A,2,0.00
2012,1261,Augusta Electric Plant No 1,KS,1,Electric Utility,22,N,A,9.5,0.00
2012,1262,Baldwin City Plant No 1,KS,1,Electric Utility,22,N,A,5.3,0.00
2012,1263,Belleville,KS,1,Electric Utility,22,N,A,14.3,0.00
2012,1264,Beloit,KS,1,Electric Utility,22,N,A,19.3,0.02
