"","Name","Code","Lat","Lon","State"
"4131","Nevada Cogen Associates","54349","36.2253","-114.8783","NV"
"4132","Nevada Cogen","54350","36.343229","-114.920686","NV"
"4133","Chace Mill Winooski One","54355","44.49","-73.1875","VT"
"4134","International Paper Augusta Mill","54358","33.328259","-81.953078","GA"
"4135","PPG Industries Works","54360","39.7703","-88.8697","IL"
"4136","PPG Industries Shelby NC Works","54363","35.3264","-81.6292","NC"
"4137","PPG Industries Works","54364","33.9133","-98.4931","TX"
"4138","Orange Cogeneration Facility","54365","27.87082","-81.825061","FL"
"4139","Oildale Cogen","54371","35.417","-119.0102","CA"
"4140","Southbridge Energy Center LLC","54373","42.0736","-72.0219","MA"
"4141","Sinclair Oil Refinery","54374","41.77952","-107.10972","WY"
"4142","EHC West Hopkinton","54384","43.1897","-71.7483","NH"
"4143","Kinneytown New Old","54385","41.3686","-73.0856","CT"
"4144","Little Wood Hydro Project","54386","43.425228","-114.025597","ID"
"4145","Weeks Falls","54387","47.43348","-121.6483","WA"
"4146","Kamaoa Wind Farm","54390","18.992222","-155.668056","HI"
"4147","Alice Falls Hydro Project","54391","44.519153","-73.464752","NY"
"4148","BJ Gas Recovery","54392","33.93","-84.2378","GA"
"4149","Dry Creek Project","54394","44.027444","-112.719439","ID"
"4150","Stillwater Hydro Electric Project","54395","42.937465","-73.654393","NY"
"4151","Capitol Heat and Power","54406","43.078512","-89.377261","WI"
"4152","Waupun Correctional Central Heating Plt","54407","43.6233","-88.7297","WI"
"4153","UW Madison Charter Street Plant","54408","43.07","-89.4006","WI"
"4154","Dartmouth College Heating Plant","54409","43.701916","-72.286735","NH"
"4155","Western Power & Steam Inc","54410","35.440539","-119.012861","CA"
"4156","John Deere Dubuque Works","54414","42.5734","-90.6926","IA"
"4157","Cadillac Renewable Energy","54415","44.26169","-85.435224","MI"
"4158","Rollinsford","54418","43.236111","-70.817222","NH"
"4159","Unisea G","54422","53.8892","-166.5583","AK"
"4160","Quantum Lake Power LP","54423","28.9158","-81.676","FL"
"4161","Quantum Pasco Power LP","54424","28.374622","-82.188887","FL"
"4162","Mulberry Cogeneration Facility","54426","27.8489","-81.8775","FL"
"4163","Gaylord Container Bogalusa","54427","30.7811","-89.8575","LA"
"4164","Alabama Pine Pulp","54429","31.5825","-87.4889","AL"
"4165","54430","54430","54430","54430","54430"
"4166","Welport Lease Project","54447","35.354444","-119.6617","CA"
"4167","Dome Project","54449","35.220833","-119.583056","CA"
"4168","Los Angeles Refinery Wilmington","54451","33.7686","-118.2867","CA"
"4169","Agrium Kenai Nitrogen Operations","54452","60.6732","-151.3784","AK"
"4170","EDF Renewable Windfarm V Inc","54453","38.1167","-121.8333","CA"
"4171","San Gorgonio Windplant","54454","33.9228","-116.5422","CA"
"4172","Hewlett Packard Alpharetta","54457","34.0875","-84.8694","GA"
"4173","Benedum Plant","54458","31.3403","-101.7653","TX"
"4174","Midkiff Plant","54459","31.645833","-101.766389","TX"
"4175","Graniteville Enterprise Division","54462","33.477027","-81.982732","GA"
"4176","Riverwood International Macon Mill","54464","32.7714","-83.6281","GA"
"4177","Orlando Cogen LP","54466","28.442623","-81.412343","FL"
"4178","Mt Lassen Power","54468","40.2969","-121.0178","CA"
"4179","Pacific Oroville Power Inc","54469","39.480419","-121.565663","CA"
"4180","Mascoma Hydro","54471","43.633373","-72.317162","NH"
"4181","Simplot Phosphates","54472","41.5417","-109.1328","WY"
"4182","Sumas Power Plant","54476","48.9905","-122.2733","WA"
"4183","Oroville Cogeneration LP","54477","39.5125","-121.5817","CA"
"4184","Domino Sugar Arabi Plant","54512","29.9468","-90.0018","LA"
"4185","Rock-Tenn","54513","41.7697","-88.28","IL"
"4186","Blind Canyon Hydro","54514","42.69984","-114.822603","ID"
"4187","Crotched Mountain Rehabilitation Center","54515","43.0056","-71.9517","NH"
"4188","Sierra Pacific Sonora","54517","37.966389","-120.317777","CA"
"4189","Formosa Plastics","54518","30.4992","-91.1872","LA"
"4190","Village Creek Water Reclamation Facility","54520","32.775093","-97.14209","TX"
"4191","Hoffer Plastics","54523","41.998889","-88.302222","IL"
"4192","Horseshoe Bend Hydroelectric Co","54524","43.904085","-116.244193","ID"
"4193","Kankakee Hydro Facility","54525","41.1128","-87.8681","IL"
"4194","ReEnergy Biomass LLC","54526","43.617965","-75.305443","NY"
"4195","Wheelabrator Ridge Energy","54529","28.0274","-81.8475","FL"
"4196","Stingray Facility","54531","29.7614","-93.6086","LA"
"4197","Southern Minnesota Beet Sugar","54533","44.796405","-95.179787","MN"
"4198","St Josephs Hospital","54534","27.9628","-82.5017","FL"
"4199","St Vincents Medical Center","54535","30.3069","-81.6892","FL"
"4200","Sumpter Energy Associates","54536","42.1781","-83.4853","MI"
"4201","Ferndale Generating Station","54537","48.828813","-122.686667","WA"
"4202","Hartwell Energy Facility","54538","34.339588","-82.819871","GA"
"4203","Venice Resources Gas Recovery","54539","42.985","-83.9764","MI"
"4204","Charter Dura-Bar","54540","42.3142","-88.4561","IL"
"4205","Entenmanns Energy Center","54541","40.7392","-73.2597","NY"
"4206","Sithe Independence Station","54547","43.495","-76.4511","NY"
"4207","Longfalls Facility","54548","43.980806","-75.624677","NY"
"4208","Granger Electric Generating Station","54549","42.8153","-84.5075","MI"
"4209","ExxonMobil Mobile Bay Onshore","54550","30.43203","-88.18241","AL"
"4210","Spicer Meadow Project","54554","38.3914","-120.0008","CA"
"4211","Collierville Powerhouse","54555","38.144636","-120.380497","CA"
"4212","Ingredion Incorporated","54556","41.7775","-87.8233","IL"
"4213","Hazelton B Hydro","54558","42.6051","-114.093","ID"
"4214","Jefferson Smurfit Santa Clara Mill","54561","37.368153","-121.943607","CA"
"4215","Longview Fibre","54562","46.103887","-122.918429","WA"
"4216","General Mills Inc","54564","42.870968","-78.875549","NY"
"4217","YKK USA Chestney","54566","32.8061","-83.5456","GA"
"4218","MM Yolo Power","54567","38.6794","-121.7642","CA"
"4219","Bayville Central Facility","54569","39.909424","-74.178041","NJ"
"4220","Lochmere Hydroelectric Plant","54572","43.473238","-71.533623","NH"
"4221","Wappinger Falls Hydroelectric","54573","41.598395","-73.922036","NY"
"4222","Saranac Facility","54574","44.7132","-73.4557","NY"
"4223","Glenns Ferry Cogen Facility","54578","42.953989","-115.293739","ID"
"4224","Rupert Cogen Project","54579","42.6056","-113.6839","ID"
"4225","Curtis Palmer Hydroelectric","54580","43.2469","-73.8281","NY"
"4226","L'Energia Energy Center","54586","42.632124","-71.313235","MA"
"4227","Lincoln Paper & Tissue","54587","45.3669","-68.5106","ME"
"4228","Massena Energy Facility","54592","44.9503","-74.8928","NY"
"4229","Batavia Power Plant","54593","42.9828","-78.1592","NY"
"4230","University of Arizona - Biosphere","54594","32.578011","-110.852608","AZ"
"4231","Warner Lambert","54604","42.299332","-83.705318","MI"
"4232","Pratt & Whitney","54605","41.748327","-72.636693","CT"
"4233","University of Texas at San Antonio","54606","29.5889","-98.6139","TX"
"4234","University of Texas at Dallas","54607","32.9883","-96.7489","TX"
"4235","Ingredion Winston Salem","54618","36.033761","-80.227404","NC"
"4236","Pinetree Power Fitchburg","54620","42.5428","-71.8528","MA"
"4237","Central District Wastewater Treat Plant","54623","25.747855","-80.150712","FL"
"4238","South District Wastewater Treatment Plt","54624","25.5664","-80.3325","FL"
"4239","Covanta Plymouth Renewable Energy","54625","40.0967","-75.3103","PA"
"4240","Mt Poso Cogeneration","54626","35.576323","-119.006245","CA"
"4241","Okeelanta Cogeneration","54627","26.5769","-80.7469","FL"
"4242","Phelps Dodge Refining","54628","31.764458","-106.391314","TX"
"4243","St Nicholas Cogen Project","54634","40.8222","-76.1736","PA"
"4244","JCO Oxides Olefins Plant","54637","29.963502","-93.929737","TX"
"4245","Johnsonburg Mill","54638","41.491466","-78.675759","PA"
"4246","Berlin Gorham","54639","44.3889","-71.1645","NH"
"4247","NAEA Lakewood LLC","54640","40.0613","-74.1686","NJ"
"4248","Kalaeloa Cogen Plant","54646","21.302106","-158.096318","HI"
"4249","TPC Windfarms LLC","54647","35.05","-118.2572","CA"
"4250","Swanmill Windfarm I","54650","33.9211","-116.5642","CA"
"4251","Kanaka","54653","39.558897","-121.296117","CA"
"4252","Kekawaka Power House","54654","40.0941","-123.508983","CA"
"4253","Schoolfield Dam","54655","36.576778","-79.432503","VA"
"4254","International Paper Riegelwood Mill","54656","34.3533","-78.2137","NC"
"4255","Versailles Mill","54657","41.6242","-72.041667","CT"
"4256","Quantum Auburndale Power LP","54658","28.0542","-81.8058","FL"
"4257","Kankakee Gas Recovery","54659","41.0333","-87.8678","IL"
"4258","Pheasant Run Landfill Gas Recovery","54661","42.5825","-88.0436","WI"
"4259","Woodland Landfill Gas Recovery","54662","41.9786","-88.2975","IL"
"4260","Turnkey Landfill Gas Recovery","54663","43.241555","-70.966404","NH"
"4261","Steamboat II","54665","39.3951","-119.7471","NV"
"4262","Steamboat III","54666","39.3951","-119.7471","NV"
"4263","Chino Mines","54667","32.6956","-108.1225","NM"
"4264","Falls River Hydro","54668","44.0597","-111.3535","ID"
"4265","Ford Hydro LP","54674","46.383828","-115.949338","ID"
"4266","Spartanburg Water System","54675","35.1103","-81.9675","SC"
"4267","Oyster Creek Unit VIII","54676","28.9802","-95.342","TX"
"4268","CII Carbon LLC","54677","29.9327","-89.9782","LA"
"4269","Sidney A Murray Jr Hydroelectric","54678","31.088011","-91.618853","LA"
"4270","Difwind Farms Ltd I","54681","33.9603","-116.5364","CA"
"4271","Difwind Farms Ltd II","54682","33.9603","-116.5364","CA"
"4272","Difwind Farms Ltd V","54685","33.9211","-116.5642","CA"
"4273","Difwind Farms Ltd VI","54686","35.0506","-118.1714","CA"
"4274","Difwind Farms Ltd VIII","54687","35.0506","-118.1714","CA"
"4275","54688","54688","54688","54688","54688"
"4276","Heber Geothermal","54689","32.7146","-115.518","CA"
"4277","Amalgamated Sugar LLC Nampa","54690","43.6058","-116.5753","ID"
"4278","York Cogen Facility","54693","39.985641","-76.676158","PA"
"4279","Yuma Cogeneration Associates","54694","32.728822","-114.654053","AZ"
"4280","Metro Methane Recovery Facility","54700","41.598889","-93.355","IA"
"4281","Toca Plant","54705","29.8667","-89.8261","LA"
"4282","Hunterdon Cogen Facility","54707","40.627823","-74.935979","NJ"
"4283","Montclair Cogen Facility","54708","40.865724","-74.194532","NJ"
"4284","Alliant SBD","54710","42.490556","-90.745","IA"
"4285","Alliant SBD","54712","43.0906","-91.5542","IA"
"4286","54713","54713","54713","54713","54713"
"4287","Alliant SBD","54714","42.0308","-91.7069","IA"
"4288","Alliant SBD","54715","42.056","-92.8971","IA"
"4289","Alliant SBD","54716","42.0289","-91.5975","IA"
"4290","Alliant SBD","54717","42.0356","-91.6458","IA"
"4291","Alliant SBD","54718","43.3744","-92.1331","IA"
"4292","Alliant SBD","54719","41.935","-91.6361","IA"
"4293","Alliant SBD","54720","41.7958","-92.0592","IA"
"4294","Warm Springs Power Enterprises","54721","44.724242","-121.247729","OR"
"4295","I","54723","38.6892","-77.2375","VA"
"4296","Ormesa II","54724","32.7881","-115.2481","CA"
"4297","Shell Offshore Yellowhammer","54730","30.403538","-88.12833","AL"
"4298","Hendricks Regional Health","54731","39.76","-86.5144","IN"
"4299","Freeport McMoRan","54734","32.66176","-108.3628","NM"
"4300","Alliant SBD","54735","42.53","-90.6847","IA"
"4301","District","54743","32.668889","-86.72","AL"
"4302","District","54744","31.24793","-90.19914","MS"
"4303","M C Dixon Lumber","54745","31.89738","-85.151596","AL"
"4304","Wheelabrator Falls","54746","40.162633","-74.768164","PA"
"4305","Port Neches Plant","54748","29.97876","-93.952294","TX"
"4306","Goal Line LP","54749","33.1185","-117.0995","CA"
"4307","Coram Tehachapi","54750","35.0663","-118.339444","CA"
"4308","Genesee Power Station LP","54751","43.08511","-83.669386","MI"
"4309","Weyerhaeuser Pine Hill Operations","54752","31.9698","-87.4806","AL"
"4310","Lateral","54753","42.647376","-114.89031","ID"
"4311","Roanoke Valley Energy Facility II","54755","36.4364","-77.6167","NC"
"4312","Ottawa Generating Station","54756","43.0969","-85.9489","MI"
"4313","Grand Blanc Generating Station","54757","42.9172","-83.7286","MI"
"4314","Wheelabrator Lisbon","54758","41.584429","-72.041629","CT"
"4315","Hermiston Generating Plant","54761","45.8042","-119.37","OR"
"4316","Rock-Tenn Mill","54763","32.4541","-87.9759","AL"
"4317","Boydton Plank Road Cogen Plant","54766","37.193584","-77.467185","VA"
"4318","Live Oak Cogen","54768","35.4837","-119.0298","CA"
"4319","Lutheran Medical Center","54769","40.6467","-74.0211","NY"
"4320","South Glens Falls Hydroelectric","54772","43.304413","-73.63993","NY"
"4321","University of Iowa Main Power Plant","54775","41.6572","-91.54","IA"
"4322","Oklahoma State University","54779","36.1261","-97.07","OK"
"4323","University of Illinois Abbott Power Plt","54780","40.105169","-88.241528","IL"
"4324","Suffolk Energy Partners LP","54781","36.7589","-76.4961","VA"
"4325","Seneca Energy","54782","42.9281","-76.8408","NY"
"4326","Grays Ferry Cogeneration","54785","39.942219","-75.188069","PA"
"4327","Evanston Township High School","54788","42.0358","-87.6992","IL"
"4328","Georgia-Pacific Brewton Mill","54789","31.077","-87.1116","AL"
"4329","CSL Behring LLC","54790","41.1603","-87.8542","IL"
"4330","Storm Lake","54793","42.6878","-95.405","IA"
"4331","Buffalo Ridge Windplant WPP","54794","44.216812","-96.237148","MN"
"4332","Domino Sugar Baltimore","54795","39.2744","-76.5956","MD"
"4333","Saint Agnes Medical Center","54800","36.8347","-119.7667","CA"
"4334","Avalon/Mayo Hydropower","54801","36.423715","-79.952494","NC"
"4335","Mead Coated Board","54802","32.1761","-85.0272","AL"
"4336","Plymouth State College Cogeneration","54803","43.7644","-71.6881","NH"
"4337","Milford Power LP","54805","42.129361","-71.511496","MA"
"4338","New York University Central Plant","54808","40.7899","-73.9233","NY"
"4339","University of Washington Power Plant","54809","47.6539","-122.3036","WA"
"4340","Mile","54812","42.740139","-114.161173","ID"
"4341","Shepherd Center","54813","33.8111","-84.3928","GA"
"4342","Milagro Cogeneration Plant","54814","36.7367","-107.9417","NM"
"4343","Riverwood","54816","33.8775","-84.4603","GA"
"4344","Johnson County","54817","32.3994","-97.4078","TX"
"4345","all fuels : all primemovers :","54818","33.7583","-84.3869","GA"
"4346","Smithfield Farmland Corp Bladen","54823","34.5789","-78.7928","NC"
"4347","Wailuku River Hydroelectric","54827","19.712994","-155.14857","HI"
"4348","Bristol Myers Squibb New Brunswick","54829","40.475724","-74.446199","NJ"
"4349","Dekalb Medical Center","54830","33.7919","-84.2831","GA"
"4350","Brandywine Power Facility","54832","38.6681","-76.8678","MD"
"4351","Fort Greely Power Plant","54834","63.0947","-145.7172","AK"
"4352","Evonik Industries AG","54835","40.3158","-86.8742","IN"
"4353","Valdosta Water Treatment Plant","54839","30.9103","-83.2358","GA"
"4354","Thiele Kaolin Sandersville","54841","32.9708","-82.8028","GA"
"4355","Outagamie County Co-Generation Facility","54842","44.2869","-88.3339","WI"
"4356","Gordonsville Energy LP","54844","38.124688","-78.203543","VA"
"4357","Sun Trust Plaza","54845","33.7625","-84.3872","GA"
"4358","South Georgia Medical Center","54848","30.8625","-83.2894","GA"
"4359","Thiele Kaolin Reedy Creek","54849","33.2708","-82.4569","GA"
"4360","Cox Waste to Energy","54850","37.3208","-85.3611","KY"
"4361","MMSD Jones Island Wastewater","54851","43.0214","-87.9014","WI"
"4362","Greenville Steam","54852","45.4542","-69.61","ME"
"4363","Sun Peak Generating Station","54854","36.1375","-115.0339","NV"
"4364","Mars Snackfood US","54855","41.91708","-87.79218","IL"
"4365","Riverside Manufacturing","54856","31.78319","-83.801396","GA"
"4366","Niagara Mill","54857","45.7725","-87.9936","WI"
"4367","Southwestern Bell Telephone","54858","38.627566","-90.193377","MO"
"4368","Black Creek","54860","47.534465","-121.702596","WA"
"4369","Bassett Medical Center","54863","42.6944","-74.9242","NY"
